order,family,Family_common,Subfamily,Tribe,Common.name,Scientific.name,Movement,X2024.IUCN.Red.List.category,if_fao,if_new_infect,if_birdlife_breeding,if_birdlife_nonbreeding,X1,X2,X3,X4,X5,X6.1,X7,X8,X9,X10,X11,X12.,if_movebank,if_birdlife_std,low_season,Flyways,Current.population.trend
CHARADRIIFORMES,Alcidae,Auks,Aethiinae,NA,Rhinoceros Auklet,Cerorhinca monocerata,Pelagic,LC,0,NA,TRUE,TRUE,0,2,2,2,1,1,1,1,2,0,0,0,1,1,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Aethiinae,NA,Tufted Puffin,Fratercula cirrhata,Pelagic,LC,0,NA,TRUE,TRUE,0,2,2,2,2,1,1,2,0,0,0,0,1,0,0,Central and Eastern Pacific Flyway,Stable
CHARADRIIFORMES,Alcidae,Auks,Aethiinae,NA,Atlantic Puffin,Fratercula arctica,Pelagic,VU,1,n,TRUE,TRUE,0,0,0,2,1,1,2,0,0,0,0,0,1,1,0,Atlantic Flyway,Decreasing
CHARADRIIFORMES,Alcidae,Auks,Aethiinae,NA,Horned Puffin,Fratercula corniculata,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,0,2,1,1,1,1,2,0,0,0,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Aethiinae,NA,Cassin's Auklet,Ptychoramphus aleuticus,Pelagic,NT,0,NA,TRUE,TRUE,1,1,1,1,1,1,1,2,0,0,2,1,1,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Aethiinae,NA,Parakeet Auklet,Aethia psittacula,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Aethiinae,NA,Least Auklet,Aethia pusilla,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,2,2,2,1,2,2,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Aethiinae,NA,Whiskered Auklet,Aethia pygmaea,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Aethiinae,NA,Crested Auklet,Aethia cristatella,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,2,2,1,1,2,2,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Long-billed Murrelet,Brachyramphus perdix,Pelagic,NT,0,NA,TRUE,TRUE,0,0,2,2,1,1,1,1,1,2,0,0,0,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Marbled Murrelet,Brachyramphus marmoratus,Pelagic,EN,0,NA,TRUE,TRUE,0,0,2,2,1,1,1,1,1,2,0,0,1,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Kittlitz's Murrelet,Brachyramphus brevirostris,Pelagic,NT,0,NA,TRUE,TRUE,0,0,2,1,1,1,1,2,0,0,0,0,1,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Black Guillemot,Cepphus grylle,Pelagic,LC,1,n,TRUE,TRUE,1,1,1,1,1,1,1,2,0,0,0,2,1,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Pigeon Guillemot,Cepphus columba,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,Central and Eastern Pacific Flyway,Stable
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Spectacled Guillemot,Cepphus carbo,Pelagic,LC,0,NA,TRUE,TRUE,0,0,2,2,2,1,1,2,0,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Ancient Murrelet,Synthliboramphus antiquus,Pelagic,LC,0,NA,TRUE,TRUE,0,0,2,2,2,2,2,2,0,0,0,0,1,1,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Japanese Murrelet,Synthliboramphus wumizusume,Pelagic,VU,0,NA,TRUE,TRUE,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Scripps's Murrelet,Synthliboramphus scrippsi,Pelagic,VU,0,NA,TRUE,TRUE,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Guadalupe Murrelet,Synthliboramphus hypoleucus,Pelagic,EN,0,NA,TRUE,TRUE,1,1,1,1,1,1,2,0,0,0,0,2,0,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Craveri's Murrelet,Synthliboramphus craveri,Pelagic,VU,0,NA,TRUE,TRUE,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Razorbill,Alca torda,Pelagic,LC,1,n,TRUE,TRUE,0,0,2,1,1,1,1,1,2,0,0,0,0,1,0,Atlantic Flyway,Increasing
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Great Auk,Pinguinus impennis,Pelagic,EX,0,NA,FALSE,FALSE,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,,NA
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Little Auk,Alle alle,Pelagic,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,0,1,0,Atlantic Flyway,Decreasing
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Thick-billed Murre,Uria lomvia,Pelagic,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,1,2,0,0,0,1,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Increasing
CHARADRIIFORMES,Alcidae,Auks,Alcinae,NA,Common Murre,Uria aalge,Pelagic,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,1,1,2,0,0,1,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Increasing
PHAETHONTIFORMES,Phaethontidae,Tropicbirds,Phaethontidae,NA,Red-billed Tropicbird,Phaethon aethereus,Pelagic,LC,0,NA,FALSE,FALSE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,,NA
PHAETHONTIFORMES,Phaethontidae,Tropicbirds,Phaethontidae,NA,Red-tailed Tropicbird,Phaethon rubricauda,Pelagic,LC,0,NA,FALSE,FALSE,1,1,1,1,1,2,2,0,0,0,0,2,0,0,0,"Central and Eastern Pacific Flyway,East Indian Ocean Flyway,North Indian Ocean Flyway,Western Pacific Flyway",Decreasing
PHAETHONTIFORMES,Phaethontidae,Tropicbirds,Phaethontidae,NA,White-tailed Tropicbird,Phaethon lepturus,Pelagic,LC,0,NA,FALSE,FALSE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,"Atlantic Flyway,Central and Eastern Pacific Flyway,East Indian Ocean Flyway,North Indian Ocean Flyway,Western Pacific Flyway",Decreasing
