Family.name,Family,Subfamily,Tribe,Common.name,Scientific.name,Movement,X2024.IUCN.Red.List.category,if_fao,if_new_infect,if_birdlife_breeding,if_birdlife_nonbreeding,X1,X2,X3,X4,X5,X6.1,X7,X8,X9,X10,X11,X12.,if_movebank,if_birdlife_std,low_season,Flyways,Current.population.trend,Family2,Order2,Avibase.ID2,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size,Species.Status,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,White-fronted Tern,Sterna striata,Coastal,NT,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,0,2,1,1,0,0,0,East Asia-Australasia Flyway,Decreasing,Laridae,Charadriiformes,AVIBASE-E1F9123B,-47.29,-34.39,-40.54,169.307403,83485.48,Extant,5,2,2,1,4,51.3,33.1,4.1,7.7,20.9,273.8,188.5,84.5,69,170,129,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Black-naped Tern,Sterna sumatrana,Coastal,LC,0,NA,TRUE,TRUE,2,2,0,0,2,2,2,2,2,2,2,2,0,1,0,East Asia-Australasia Flyway,Unknown,Laridae,Charadriiformes,AVIBASE-9D6704AC,-28,30.11,-2.63,93.19587192,10103250.1,Extant,4,2,2,0,4,39.1,25,3.5,6,18.5,215.5,142,73.5,65.9,120.5,106,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,South American Tern,Sterna hirundinacea,Coastal,LC,1,n,TRUE,TRUE,1,1,1,1,1,1,1,2,0,0,2,1,0,0,0,Americas Flyway,Decreasing,Laridae,Charadriiformes,AVIBASE-ECAE1DA1,-56.59,-15.19,-41.04,-64.87670018,1375360.34,Extant,5,2,3,0,4,49.9,29.8,4.4,8.7,21.5,296.6,202.8,93.2,68.4,171.6,188,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Common Tern,Sterna hirundo,Coastal,LC,1,o,TRUE,TRUE,0,0,0,2,1,1,1,1,1,2,0,0,1,1,0,"African_Eurasian Flyway,Americas Flyway,Central Asia Flyway,East Asia-Australasia Flyway",Unknown,Laridae,Charadriiformes,AVIBASE-4D2FF6F1,4.3,71.19,50.38,63.43853006,30248469.5,Extant,14,7,6,1,8,44.5,24.2,3.8,7,19.5,253.3,170.6,82.6,67.3,129.8,129.2,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,White-cheeked Tern,Sterna repressa,Coastal,LC,0,NA,TRUE,TRUE,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,Central Asia Flyway,Decreasing,Laridae,Charadriiformes,AVIBASE-CF5C013D,-2.4,30.65,18.35,45.25818784,797048.79,Extant,5,2,3,0,4,40.6,25.5,3.8,6.4,18.2,241.4,166.2,74.8,69,136,90,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Arctic Tern,Sterna paradisaea,Coastal,LC,1,n,TRUE,TRUE,0,0,0,0,2,1,1,1,2,0,0,0,1,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway,East Indian Ocean Flyway,Southern Ocean Flyway",Decreasing,Laridae,Charadriiformes,AVIBASE-BDC5CF80,41.24,83.11,67.21,-35.31719351,10398468.44,Extant,9,4,5,0,4,37.8,22.8,3.8,7,16.1,262.7,181.1,80.9,69.1,179.6,110,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Antarctic Tern,Sterna vittata,Coastal,LC,0,NA,TRUE,TRUE,2,2,2,0,0,0,0,0,0,2,2,1,0,0,0,,NA,Laridae,Charadriiformes,AVIBASE-E9C409B5,-67.31,-35.61,-53.86,24.30961458,2102848.54,Extant,5,1,2,2,4,38.9,22.8,4.2,7.4,17.7,260,178.5,84,68,133.2,139,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Kerguelen Tern,Sterna virgata,Coastal,NT,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,2,1,1,1,0,0,0,,NA,Laridae,Charadriiformes,AVIBASE-754993F1,-49.74,-45.97,-49.08,67.43557688,7757.79,Extant,5,0,1,4,4,33.1,17.2,3.9,6.5,17.6,249.8,171,77.2,68.8,124.4,126,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Forster's Tern,Sterna forsteri,Coastal,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,Americas Flyway,Increasing,Laridae,Charadriiformes,AVIBASE-D13B9122,25.88,55.17,46.22,-104.4955852,1801878.95,Extant,5,2,3,0,4,45.3,28,4.9,8.8,24.3,252.6,173.5,79,68.7,131.4,149,Dunning,NA,NO,NA,NA,Wetland,3,3,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Snowy-crowned Tern,Sterna trudeaui,Coastal,LC,0,NA,TRUE,TRUE,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,Americas Flyway,Stable,Laridae,Charadriiformes,AVIBASE-98FBF9CA,-43.6,-22.55,-34.16,-60.30038248,539946.35,Extant,5,2,3,0,4,47.8,29.8,5,8.4,24,256.2,180.8,77,70.1,132.6,153,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Black-bellied Tern,Sterna acuticauda,Coastal,EN,0,NA,TRUE,TRUE,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,,NA,Laridae,Charadriiformes,AVIBASE-807E1277,8.07,32.44,21.61,79.58724809,2474259.32,Extant,6,2,4,0,4,40.7,27,4.2,6.8,14.1,223.8,153.8,74.2,67.4,145.5,153,Inferred,NA,YES,Body Mass,Sterna trudeaui,Riverine,3,2,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Lesser Crested Tern,Thalasseus bengalensis,Coastal,LC,0,NA,TRUE,TRUE,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,"African_Eurasian Flyway,Central Asia Flyway,East Asia-Australasia Flyway",Stable,Laridae,Charadriiformes,AVIBASE-D01CDECD,NA,NA,NA,NA,NA,NA,5,2,3,0,4,58.5,39.4,5.8,9.8,24.5,293.2,206,90.2,69.4,134.4,209,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Chinese Crested Tern,Thalasseus bernsteini,Coastal,CR,0,NA,FALSE,FALSE,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,East Asia-Australasia Flyway,Decreasing,Laridae,Charadriiformes,AVIBASE-FCEF84DC,NA,NA,NA,NA,NA,NA,7,1,5,1,7,59.9,41.7,7.1,11.7,29.8,319.1,213.9,105.3,67,160.7,284,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Elegant Tern,Thalasseus elegans,Coastal,NT,1,n,TRUE,TRUE,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,Americas Flyway,Stable,Laridae,Charadriiformes,AVIBASE-3F9E1C51,NA,NA,NA,NA,NA,NA,5,2,3,0,4,64.4,44.6,5.8,10.3,28.2,296.6,194.5,97.5,66.6,126.6,260,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Sandwich Tern,Thalasseus sandvicensis,Coastal,LC,1,o,TRUE,TRUE,0,0,2,1,1,2,2,2,2,2,0,0,0,0,0,"African_Eurasian Flyway,Americas Flyway,Central Asia Flyway",Stable,Laridae,Charadriiformes,AVIBASE-F7504353,NA,NA,NA,NA,NA,NA,14,4,5,5,12,60.5,40.5,5.5,9.7,25.5,288.5,201,88.9,69.3,129,199.8,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Royal Tern,Thalasseus maximus,Coastal,LC,1,n,TRUE,TRUE,0,0,2,1,1,1,1,1,1,1,2,0,0,0,0,"African_Eurasian Flyway,Americas Flyway",Stable,Laridae,Charadriiformes,AVIBASE-719935EF,NA,NA,NA,NA,NA,NA,9,4,4,1,8,73.5,45.5,8.4,14.9,32.7,364.3,224.1,141,61.4,154.3,415.3,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Laridae,"Gulls, Terns, Skimmers",Sterninae,NA,Greater Crested Tern,Thalasseus bergii,Coastal,LC,1,o,TRUE,TRUE,2,0,0,2,1,1,1,1,1,1,1,1,0,0,0,"African_Eurasian Flyway,Central Asia Flyway,East Asia-Australasia Flyway",Stable,Laridae,Charadriiformes,AVIBASE-526978C4,NA,NA,NA,NA,NA,NA,5,3,2,0,4,68.6,44.5,7.1,12.7,30,357.8,249,107.5,69.9,172.4,328,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Aquatic predator,Aerial
Stercorariidae,Skuas,NA,NA,Long-tailed Jaeger,Stercorarius longicaudus,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,0,2,2,1,2,0,0,0,0,1,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Stable,Stercorariidae,Charadriiformes,AVIBASE-1D446440,50.63,83.11,69.42,-33.46109468,6233403.78,Extant,10,5,5,0,4,32.9,11.2,5.4,9.2,40.7,301.7,181.4,120.2,60.2,245.5,287.9,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Stercorariidae,Skuas,NA,NA,Arctic Jaeger,Stercorarius parasiticus,Pelagic,LC,1,n,TRUE,TRUE,0,0,0,0,2,1,1,1,1,2,0,0,1,1,0,Atlantic Flyway,Stable,Stercorariidae,Charadriiformes,AVIBASE-39086887,-7.99,81.19,68.31,-11.32852526,6277591.31,Extant,14,6,8,0,8,36.1,12,5.7,9,41.5,310.5,188.3,124.5,60.2,172,444.3,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Stercorariidae,Skuas,NA,NA,Pomarine Jaeger,Stercorarius pomarinus,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Stable,Stercorariidae,Charadriiformes,AVIBASE-7CB8F5B7,-7.99,77.73,70.32,38.74012694,3233984.08,Extant,9,4,5,0,4,45.8,16.1,7.2,12.5,52,350.8,196.1,154.5,55.8,175.6,692.5,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Stercorariidae,Skuas,NA,NA,Great Skua,Catharacta skua,Pelagic,LC,1,n,TRUE,TRUE,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,Atlantic Flyway,Stable,NA,NA,NA,57.56,79.56,65.93,0.746075591,16138.54,Extant,5,2,3,0,4,54.4,20.1,10.1,17.3,61.7,394.6,210,183.8,53.3,146.4,1338.22,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Stercorariidae,Skuas,NA,NA,South Polar Skua,Catharacta maccormicki,Pelagic,LC,1,n,TRUE,TRUE,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,"Atlantic Flyway,Central and Eastern Pacific Flyway,Western Pacific Flyway",Stable,NA,NA,NA,-82.34,-60.52,-69.84,56.49498406,109012.82,Extant,5,2,3,0,4,52.7,19.6,9.8,17.6,56.2,386.8,192.8,193,50,135,1347.07,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Stercorariidae,Skuas,NA,NA,Brown Skua,Catharacta antarctica,Pelagic,LC,1,n,TRUE,TRUE,1,2,0,0,0,0,0,0,0,2,1,1,0,0,0,"Atlantic Flyway,Central and Eastern Pacific Flyway,Southern Ocean Flyway",Decreasing,NA,NA,NA,-54.89,-37.06,-51.31,-55.00445952,18247.9,Extant,5,2,3,0,4,57,19.7,10.2,17.7,66.6,378.2,183.8,195.5,48.5,144,1650,EltonTraits_Model,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Stercorariidae,Skuas,NA,NA,Chilean Skua,Catharacta chilensis,Pelagic,LC,1,n,TRUE,TRUE,1,1,2,0,0,0,0,0,0,0,2,1,0,0,0,,NA,NA,NA,NA,-55.98,-36.97,-49.03,-71.81985246,274591.67,Extant,5,3,2,0,4,53.6,19.2,10.9,17.9,63.6,379.6,188,188.8,49.9,128.5,1367.77,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Alcidae,Auks,Aethiinae,NA,Rhinoceros Auklet,Cerorhinca monocerata,Pelagic,LC,0,NA,TRUE,TRUE,0,2,2,2,1,1,1,1,2,0,0,0,1,1,0,,NA,Alcidae,Charadriiformes,AVIBASE-53D94597,33.18,60.51,50.73,-51.05326471,316387.33,Extant,4,2,2,0,4,48.5,25.5,8.5,17.6,29.4,178.8,92.9,85.8,52,51.2,482.2,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Aethiinae,NA,Tufted Puffin,Fratercula cirrhata,Pelagic,LC,0,NA,TRUE,TRUE,0,2,2,2,2,1,1,2,0,0,0,0,1,0,0,Central and Eastern Pacific Flyway,Stable,Alcidae,Charadriiformes,AVIBASE-F7937349,37.47,69.25,53.66,26.01722095,1056388.21,Extant,7,3,3,1,4,56,26.4,10.8,36.1,33.4,194.1,96.6,94.9,50.5,57,774.4,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Aethiinae,NA,Atlantic Puffin,Fratercula arctica,Pelagic,VU,1,n,TRUE,TRUE,0,0,0,2,1,1,2,0,0,0,0,0,1,1,0,Atlantic Flyway,Decreasing,Alcidae,Charadriiformes,AVIBASE-2771624B,43.29,81.07,66.06,-36.65116862,1955692.47,Extant,5,2,3,0,4,51,19.7,8.7,30.1,27.9,163.6,83.8,78.5,51.6,46.4,593,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Aethiinae,NA,Horned Puffin,Fratercula corniculata,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,0,2,1,1,1,1,2,0,0,0,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-24111FA5,45.26,72.43,56.55,-4.476377814,1467964.71,Extant,6,3,3,0,4,51,16.8,7.3,31.6,32.1,185.5,96.8,88.4,52.3,63.3,536.1,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Aethiinae,NA,Cassin's Auklet,Ptychoramphus aleuticus,Pelagic,NT,0,NA,TRUE,TRUE,1,1,1,1,1,1,1,2,0,0,2,1,1,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-2CF6D6F6,26.99,57.37,48.89,-110.4221861,122916.8,Extant,4,2,2,0,4,24,13.2,6.6,8.5,23.5,121,49.2,71.8,40.7,32.2,184,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Aethiinae,NA,Parakeet Auklet,Aethia psittacula,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-2B46719D,46.63,66.76,56.09,-57.8129959,400570.42,Extant,4,2,2,0,4,20.1,8.8,6.2,12.6,29.4,146.2,60.2,86.1,41.1,39,270,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Aethiinae,NA,Least Auklet,Aethia pusilla,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,2,2,2,1,2,2,0,0,0,0,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-044509DA,47.78,66.43,56.93,-4.905861658,65157.07,Extant,5,2,3,0,4,15,5.7,5,6.4,19,94.4,37.7,55.6,40.4,27,84,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Aethiinae,NA,Whiskered Auklet,Aethia pygmaea,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-E3893615,45.16,61.96,52.42,92.80047957,128454.73,Extant,4,2,2,0,4,15.9,6,4.9,7.3,22.6,112.2,45.8,66.4,40.8,31.2,112,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Aethiinae,NA,Crested Auklet,Aethia cristatella,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,2,2,1,1,2,2,0,0,0,0,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-3DC4EBB8,46.33,66.24,55.91,31.32828794,479141.29,Extant,5,2,3,0,4,21.1,7.1,6.1,10.9,27.4,139.4,61,77.2,44.1,38,259.4,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Long-billed Murrelet,Brachyramphus perdix,Pelagic,NT,0,NA,TRUE,TRUE,0,0,2,2,1,1,1,1,1,2,0,0,0,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-0518820F,42.44,63,54.22,149.8182976,1124351.71,Extant,5,2,2,1,4,31.3,18.1,4.6,6.5,17,134.6,78.8,55,58.9,31.8,220,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Marbled Murrelet,Brachyramphus marmoratus,Pelagic,EN,0,NA,TRUE,TRUE,0,0,2,2,1,1,1,1,1,2,0,0,1,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-31557374,40.85,61.51,54.13,-124.729372,1672345.18,Extant,4,1,2,1,4,24.9,14.4,4.1,5.8,15.2,123.5,72.2,51.2,58.4,31,220,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Kittlitz's Murrelet,Brachyramphus brevirostris,Pelagic,NT,0,NA,TRUE,TRUE,0,0,2,1,1,1,1,2,0,0,0,0,1,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-7AD855E2,51.28,72.16,61.5,-92.92987238,709072.99,Extant,5,2,2,1,5,20.7,9.7,3.7,5.4,15.3,138,73.6,64.4,53.2,36.8,234,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Black Guillemot,Cepphus grylle,Pelagic,LC,1,n,TRUE,TRUE,1,1,1,1,1,1,1,2,0,0,0,2,1,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-B5AA5952,43.21,82.01,68.63,-1.356124123,2115522.94,Extant,4,2,2,0,4,38.1,22.4,5.9,9.5,29.8,154,66.5,87.5,43.1,51,378,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Pigeon Guillemot,Cepphus columba,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,Central and Eastern Pacific Flyway,Stable,Alcidae,Charadriiformes,AVIBASE-2F5DF476,34.29,69.21,55.77,-72.9713511,1700815.29,Extant,5,3,2,0,4,36.5,22.4,6.1,9.9,32,173.4,69.2,103.5,40.1,46.4,530,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Spectacled Guillemot,Cepphus carbo,Pelagic,LC,0,NA,TRUE,TRUE,0,0,2,2,2,1,1,2,0,0,0,0,0,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-90680520,37.34,63.17,48.53,144.4167272,1737267.71,Extant,4,2,2,0,4,47.8,28.4,6.4,11,35.5,192.2,81,111.3,42.1,52.8,490,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Ancient Murrelet,Synthliboramphus antiquus,Pelagic,LC,0,NA,TRUE,TRUE,0,0,2,2,2,2,2,2,0,0,0,0,1,1,0,,NA,Alcidae,Charadriiformes,AVIBASE-ACA4FEFE,28.93,59.9,50.68,-15.48663978,435862.76,Extant,4,2,2,0,4,23.6,12.7,5,7.1,25.9,135.5,70.2,65.2,51.9,35.5,217.7,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Japanese Murrelet,Synthliboramphus wumizusume,Pelagic,VU,0,NA,TRUE,TRUE,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-A332A7CE,29.67,41.82,34.63,134.7560019,571030.78,Extant,4,2,1,1,4,23.4,13.4,5,7.4,24,120.2,59.5,60.8,49.5,50,198,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Scripps's Murrelet,Synthliboramphus scrippsi,Pelagic,VU,0,NA,TRUE,TRUE,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-85FE327B,NA,NA,NA,NA,NA,NA,4,2,2,0,4,28.9,16.6,4.8,6.8,24.4,120,60.5,59.5,50.5,31,167,DataFromSplit,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Guadalupe Murrelet,Synthliboramphus hypoleucus,Pelagic,EN,0,NA,TRUE,TRUE,1,1,1,1,1,1,2,0,0,0,0,2,0,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-2A8D086D,24.78,34.65,29.85,-117.4968498,406853.7,Extant,4,2,2,0,3,26.5,16.6,4.3,6.3,23,119.7,58.3,61.3,48.8,39.2,167,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Craveri's Murrelet,Synthliboramphus craveri,Pelagic,VU,0,NA,TRUE,TRUE,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,NA,Alcidae,Charadriiformes,AVIBASE-E04DDBBB,22.18,31.91,26.2,-111.9944509,379404.15,Extant,2,2,0,0,1,23.6,17.7,4.1,5.6,22.4,119.5,55,63,46.6,36.5,151,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Razorbill,Alca torda,Pelagic,LC,1,n,TRUE,TRUE,0,0,2,1,1,1,1,1,2,0,0,0,0,1,0,Atlantic Flyway,Increasing,Alcidae,Charadriiformes,AVIBASE-64F4DD81,43.1,76.41,61.38,-19.92989098,1228730.51,Extant,6,2,2,2,4,42.8,21.1,9.2,23.1,32.4,209.3,116.5,88.5,56.8,94.7,726,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Great Auk,Pinguinus impennis,Pelagic,EX,0,NA,FALSE,FALSE,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcidae,Auks,Alcinae,NA,Little Auk,Alle alle,Pelagic,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,2,0,0,0,0,0,1,0,Atlantic Flyway,Decreasing,Alcidae,Charadriiformes,AVIBASE-B0932D89,64.2,82.41,78.43,51.09657442,375517.37,Extant,6,3,2,1,4,20.2,11.5,7.6,8.3,20.1,115.8,59.5,56.2,51.3,34.3,180.7,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Thick-billed Murre,Uria lomvia,Pelagic,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,1,2,0,0,0,1,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Increasing,Alcidae,Charadriiformes,AVIBASE-B70B5840,45.73,81.71,67.57,13.08659603,2199476.8,Extant,5,2,3,0,4,49.3,27.3,8.6,14.3,33.2,206.8,106.8,99.2,51.9,44.4,964,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Alcidae,Auks,Alcinae,NA,Common Murre,Uria aalge,Pelagic,LC,1,n,TRUE,TRUE,0,0,0,2,1,1,1,1,1,2,0,0,1,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Increasing,Alcidae,Charadriiformes,AVIBASE-39F29B55,34.56,78.22,58.79,-17.82477091,1547284.08,Extant,6,4,2,0,4,56.8,37.3,8.1,13.3,35.9,196.3,111.2,82.2,57.5,49.8,991.9,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Phaethontidae,Tropicbirds,Phaethontidae,NA,Red-billed Tropicbird,Phaethon aethereus,Pelagic,LC,0,NA,FALSE,FALSE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,,NA,Phaethontidae,Phaethontiformes,AVIBASE-7EE005BD,-26.4,39.1,14.4,21.97229237,24455.23,Extant,4,2,2,0,4,66.4,50.5,8.8,20.7,28.9,309.2,211.8,97.5,68.4,100.2,750,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
Phaethontidae,Tropicbirds,Phaethontidae,NA,Red-tailed Tropicbird,Phaethon rubricauda,Pelagic,LC,0,NA,FALSE,FALSE,1,1,1,1,1,2,2,0,0,0,0,2,0,0,0,"Central and Eastern Pacific Flyway,East Indian Ocean Flyway,North Indian Ocean Flyway,Western Pacific Flyway",Decreasing,Phaethontidae,Phaethontiformes,AVIBASE-C412CD62,-35.14,25.96,-19.44,101.1611356,187720.42,Extant,8,2,2,4,4,70.8,53,9.7,21,28.7,330.5,226,102.2,68.8,99.8,671.9,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial
