Event.ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation.date,report.date,Species,Diagnosis.Source,Humans.Affected,Human.Deaths,Diagnosis.Status,Scientific_Names
363399,Influenza - Avian,;H5N1 HPAI;,-26.216361,-48.588686,OB_125466 - SC_42162060008 - SÃƒÆ’O FRANCISCO DO SUL,Brazil,Americas,2023-09-22T00:00:00Z,2023-09-27T00:00:00Z,"Wild,Brown Booby (Sula leucogaster),",WOAH (former OIE),NA,NA,Confirmed,Sula leucogaster
364013,Influenza - Avian,;H5N1 HPAI;,-26.481406,-48.616378,OB_125985 - SC_42020570004 - BALNEÃƒÂ�RIO BARRA DO SUL,Brazil,Americas,2023-09-27T00:00:00Z,2023-10-06T00:00:00Z,"Wild,South American Tern,",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundinacea
360231,Influenza - Avian,;H5N1 HPAI;,-26.216881,-48.573081,SÃƒÆ’O FRANCISCO DO SUL,Brazil,Americas,2023-07-20T00:00:00Z,2023-08-08T00:00:00Z,"Wild,Magellanic Penguin,",WOAH (former OIE),NA,NA,Confirmed,Spheniscus magellanicus
365656,Influenza - Avian,;H5N1 HPAI;,-26.0674,-48.6095,OB_126827 - SC_42084500008 - ITAPOÃƒÂ�,Brazil,Americas,2023-10-19T00:00:00Z,2023-10-25T00:00:00Z,"Wild,Brown Booby (Sula leucogaster),",WOAH (former OIE),NA,NA,Confirmed,Sula leucogaster
362870,Influenza - Avian,;H5N1 HPAI;,-28.493022,-48.776286,Laguna,Brazil,Americas,2023-09-14T00:00:00Z,2023-09-19T00:00:00Z,"Wild,South American Tern,",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundinacea
386746,Influenza - Avian,;H5N1 HPAI;,-42.764,-63.6326,138721 PUNTA DELGADA,Argentina,Americas,2023-10-10T00:00:00Z,2024-08-06T00:00:00Z,"Wild,South American Tern,Wild,Royal tern,",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundinacea
386749,Influenza - Avian,;H5N1 HPAI;,-43.065,-64.4597,138717 PUNTA LEÃƒâ€œN,Argentina,Americas,2023-11-03T00:00:00Z,2024-08-06T00:00:00Z,"Wild,South American Tern,",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundinacea
365854,Influenza - Avian,;H5 HPAI;,-42.76682,-63.63556,Punta Delgada,Argentina,Americas,2023-10-20T00:00:00Z,2023-10-27T00:00:00Z,"Wild,South American Tern,Wild,Southern elephant seal (M. leonina),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundinacea
386748,Influenza - Avian,;H5N1 HPAI;,-44.8005,-65.7032,138718 CAMARONES,Argentina,Americas,2023-10-24T00:00:00Z,2024-08-06T00:00:00Z,"Wild,South American Tern,",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundinacea
386757,Influenza - Avian,;H5N1 HPAI;,-44.0453,-65.2363,137385 PUNTA TOMBO,Argentina,Americas,2023-12-24T00:00:00Z,2024-08-06T00:00:00Z,"Wild,South American Tern,",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundinacea
386745,Influenza - Avian,;H5N1 HPAI;,-43.065,-64.4597,138719 PUNTA LEÃƒâ€œN,Argentina,Americas,2023-10-19T00:00:00Z,2024-08-06T00:00:00Z,"Wild,Tern,Wild,South American Tern,Wild,Kelp gull,Wild,Royal tern,",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundinacea
366540,Influenza - Avian,;H5N1 HPAI;,-24.016472,-46.401244,OB_127296 - SP_35410000007 - PRAIA GRANDE,Brazil,Americas,2023-11-01T00:00:00Z,2023-11-08T00:00:00Z,"Wild,Manx shearwater (Puffinus puffinus),",WOAH (former OIE),NA,NA,Confirmed,"Puffinus puffinus, Larus dominicanus, Thalasseus maximus"
362876,Influenza - Avian,;H5N1 HPAI;,-23.9814,-46.311,Santos,Brazil,Americas,2023-09-12T00:00:00Z,2023-09-19T00:00:00Z,"Wild,South American Tern,",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundinacea
369797,Influenza - Avian,;H5N1 HPAI;,-23.845997,-46.131627,OB_129351 - SP_35063590009 - BERTIOGA,Brazil,Americas,2023-12-12T00:00:00Z,2023-12-22T00:00:00Z,"Wild,Manx shearwater (Puffinus puffinus),",WOAH (former OIE),NA,NA,Confirmed,Puffinus puffinus
366071,Influenza - Avian,;H5N1 HPAI;,-23.970681,-46.350169,OB_127035 - SP_35485000008 - SANTOS,Brazil,Americas,2023-10-25T00:00:00Z,2023-11-01T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
366856,Influenza - Avian,;H5N5 HPAI;,64.254,-15.212,OB_127433 - WB-49 - HORNAFJÃƒâ€“RÃƒÂ�UR,Iceland,Europe,2023-07-08T00:00:00Z,2023-11-14T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
386758,Influenza - Avian,;H5N1 HPAI;,-41.15491,-63.1613,137351 PUNTA BERMEJA,Argentina,Americas,2023-09-29T00:00:00Z,2024-08-06T00:00:00Z,"Wild,Gull-billed tern (Gelochelidon nilotica),",WOAH (former OIE),NA,NA,Confirmed,Gelochelidon nilotica
356837,Influenza - Avian,;H5N1 HPAI;,59.448,24.487921,Port of Tilgu	,Estonia,Europe,2023-06-17T00:00:00Z,2023-06-28T00:00:00Z,"Wild,Great Cormorant (Phalacrocorax carbo),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax carbo
356824,Influenza - Avian,;H5N1 HPAI;,59.45,24.6,Haven KakumÃƒÂ¤e,Estonia,Europe,2023-06-17T00:00:00Z,2023-06-28T00:00:00Z,"Wild,Great Cormorant (Phalacrocorax carbo),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax carbo
360108,Influenza - Avian,;H5N1 HPAI;,59.521758,24.910799,RANDVERE,Estonia,Europe,2023-08-01T00:00:00Z,2023-08-04T00:00:00Z,"Wild,Great Cormorant (Phalacrocorax carbo),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax carbo
366806,Influenza - Avian,;H5N5 HPAI;,65.09259,-14.74712,OB_127435 - WB-055 - HALLORMSSTAÃƒÂ�UR,Iceland,Europe,2023-10-12T00:00:00Z,2023-11-14T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
358412,Influenza - Avian,;H5N1 HPAI;,58.779393,23.659163,Haeska birdwatching tower,Estonia,Europe,2023-07-05T00:00:00Z,2023-07-14T00:00:00Z,"Wild,Mew gull (Larus canus),",WOAH (former OIE),NA,NA,Confirmed,Larus canus
365381,Influenza - Avian,;H5 HPAI;,-34.516667,-56.283333,Canelones,Uruguay,Americas,2023-09-13T00:00:00Z,2023-10-18T00:00:00Z,"Wild,South American Tern,",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundinacea
358413,Influenza - Avian,;H5N1 HPAI;,58.247032,24.480689,Beach of Tahkuranna,Estonia,Europe,2023-06-25T00:00:00Z,2023-07-14T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
392473,Influenza - Avian,;H5N5 HPAI;,66.06,-17.35,144976HÃƒÅ¡SAVÃƒÂ�K,Iceland,Europe,2024-11-22T00:00:00Z,2024-12-10T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
357431,Influenza - Avian,;H5N1 HPAI;,70.3895,31.02,HornÃƒÂ¸ya,Norway,Europe,2023-06-22T00:00:00Z,2023-07-03T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
358074,Influenza - Avian,;H5N1 HPAI;,69.9784,23.1209,Talvik,Norway,Europe,2023-07-04T00:00:00Z,2023-07-13T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
356740,Influenza - Avian,;H5N1 HPAI;,70.625,29.7449,"Torgveien 35, BÃƒÂ¥tsfjord",Norway,Europe,2023-06-15T00:00:00Z,2023-06-26T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
358076,Influenza - Avian,;H5N1 HPAI;,70.6336,29.7267,StrÃƒÂ¸mmen Bro,Norway,Europe,2023-07-03T00:00:00Z,2023-07-13T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
356532,Influenza - Avian,;H5N1 HPAI;,70.866,29.0886,BerlevÃƒÂ¥g,Norway,Europe,2023-06-07T00:00:00Z,2023-06-20T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
388940,Influenza - Avian,;HPAI;,70.3731,30.9245,141487VARDÃƒËœ KOMMUNE,Norway,Europe,2024-10-07T00:00:00Z,2024-10-21T00:00:00Z,"Wild,Gull,Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
360155,Influenza - Avian,;H5N1 HPAI;,70.097,29.734111,VADSÃƒËœ CITY,Norway,Europe,2023-07-20T00:00:00Z,2023-08-08T00:00:00Z,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
360154,Influenza - Avian,;H5N1 HPAI;,70.374442,30.9454,VARDÃƒËœ HARBOUR,Norway,Europe,2023-07-24T00:00:00Z,2023-08-08T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
361509,Influenza - Avian,;H5N1 HPAI;,60.925,6.445,BERGEN,Norway,Europe,2023-08-17T00:00:00Z,2023-08-29T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
360754,Influenza - Avian,;H5N1 HPAI;,60.925,6.445,MÃƒâ€¦LÃƒËœY,Norway,Europe,2023-08-08T00:00:00Z,2023-08-15T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
365616,Influenza - Avian,;H5N5 HPAI;,60.925,6.445,"MÃƒÂ¥lÃƒÂ¸y, Kinn",Norway,Europe,2023-10-17T00:00:00Z,2023-10-25T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
359230,Influenza - Avian,;H5N1 HPAI;,64.8593,11.2341,RÃƒÂ¸rvik,Norway,Europe,2023-07-19T00:00:00Z,2023-07-21T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
358987,Influenza - Avian,;H5 HPAI;,67.2827,14.3751,KjerringÃƒÂ¸y,Norway,Europe,2023-07-05T00:00:00Z,2023-07-19T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
357429,Influenza - Avian,;H5 HPAI;,68.99,15.1,Anda,Norway,Europe,2023-06-24T00:00:00Z,2023-07-03T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
358639,Influenza - Avian,;H5N1 HPAI;,67.2266,14.6535,Ripnes,Norway,Europe,2023-07-05T00:00:00Z,2023-07-19T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
358986,Influenza - Avian,;H5N1 HPAI;,67.2827,14.3751,KjerringÃƒÂ¸y,Norway,Europe,2023-07-05T00:00:00Z,2023-07-19T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
365402,Influenza - Avian,;H5 HPAI;,-34.36,-53.81,Rocha,Uruguay,Americas,2023-10-04T00:00:00Z,2023-10-19T00:00:00Z,"Wild,South American Tern,",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundinacea
358075,Influenza - Avian,;H5N1 HPAI;,59.2781,5.311,Kopervik,Norway,Europe,2023-06-28T00:00:00Z,2023-07-13T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
360119,Influenza - Avian,;H5N1 HPAI;,59.1481,5.2611,SKUDESNESHAVN,Norway,Europe,2023-07-20T00:00:00Z,2023-08-08T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
360118,Influenza - Avian,;H5N1 HPAI;,61.7703,6.2166,SANDANE,Norway,Europe,2023-07-25T00:00:00Z,2023-08-08T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
361454,Influenza - Avian,;H5 HPAI;,61.4577,5.8354,FÃƒËœRDE,Norway,Europe,2023-08-22T00:00:00Z,2023-08-29T00:00:00Z,"Wild,Lesser Black-backed Gull:Larus fuscus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus fuscus
388876,Influenza - Avian,;HPAI;,69.2679,17.54,141483SENJA KOMMUNE,Norway,Europe,2024-10-10T00:00:00Z,2024-10-21T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
356784,Influenza - Avian,;H5N1 HPAI;,69.3209,17.1897,Torsken,Norway,Europe,2023-06-19T00:00:00Z,2023-06-27T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
356533,Influenza - Avian,;H5N1 HPAI;,69.5272,18.2653,Bakkejord,Norway,Europe,2023-06-12T00:00:00Z,2023-06-20T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
356535,Influenza - Avian,;H5N1 HPAI;,69.63,18.34,"Vasstrandvegen, KvalÃƒÂ¸ya",Norway,Europe,2023-06-08T00:00:00Z,2023-06-20T00:00:00Z,"Wild,Black backed gull (Larus marinus),",WOAH (former OIE),NA,NA,Confirmed,Larus marinus
388659,Influenza - Avian,;H5N1 HPAI;,-52.03,-58.47,Lively Island,Falkland Islands (Malvinas),Americas,2024-10-11T00:00:00Z,2024-10-15T00:00:00Z,"Wild,Gentoo penguin (Pygoscelis papua),",National authorities,NA,NA,Confirmed,Pygoscelis papua
373212,Influenza - Avian,;HPAI;,-51.303056,-59.629444, Pebble Island,Falkland Islands (Malvinas),Americas,2023-11-13T00:00:00Z,2023-11-16T00:00:00Z,"Wild,Southern fulmar (Fulmarus glacialoides),",WOAH (former OIE),NA,NA,Confirmed,Fulmarus glacialoides
366625,Influenza - Avian,;HPAI;,-51.6864,-57.9945,Stanley,Falkland Islands (Malvinas),Americas,2023-10-30T00:00:00Z,2023-11-03T00:00:00Z,"Wild,Southern fulmar (Fulmarus glacialoides),",National authorities,NA,NA,Confirmed,Fulmarus glacialoides
390019,Influenza - Avian,;HPAI;,-52.102,-60.84,"Wood Cove, Port Stephens",Falkland Islands (Malvinas),Americas,2024-10-31T00:00:00Z,2024-11-05T00:00:00Z,"Wild,Gentoo penguin (Pygoscelis papua),",National authorities,NA,NA,Confirmed,Pygoscelis papua
390017,Influenza - Avian,;HPAI;,-51.75,-57.97,"Beach Point, Port Harriet",Falkland Islands (Malvinas),Americas,2024-10-31T00:00:00Z,2024-11-05T00:00:00Z,"Wild,Gentoo penguin (Pygoscelis papua),",National authorities,NA,NA,Confirmed,Pygoscelis papua
373216,Influenza - Avian,;HPAI;,-51.686168,-57.77147,Surf Island,Falkland Islands (Malvinas),Americas,2024-02-06T00:00:00Z,2024-02-07T00:00:00Z,"Wild,Gentoo penguin (Pygoscelis papua),",WOAH (former OIE),NA,NA,Confirmed,Pygoscelis papua
373213,Influenza - Avian,;HPAI;,-51.342778,-60.180556,Saunders Island,Falkland Islands (Malvinas),Americas,2023-11-20T00:00:00Z,2023-11-23T00:00:00Z,"Wild,Black-browed albatross (Thalassarche melanophris),",WOAH (former OIE),NA,NA,Confirmed,Thalassarche melanophris
373215,Influenza - Avian,;HPAI;,-52.432513,-59.118569,Sea lion Island,Falkland Islands (Malvinas),Americas,2024-01-11T00:00:00Z,2024-01-19T00:00:00Z,"Wild,Gentoo penguin (Pygoscelis papua),",WOAH (former OIE),NA,NA,Confirmed,Pygoscelis papua
388660,Influenza - Avian,;H5N1 HPAI;,-51.43,-57.87,Volunteer Point at Green and Cow Bay,Falkland Islands (Malvinas),Americas,2024-10-10T00:00:00Z,2024-10-15T00:00:00Z,"Wild,Gentoo penguin (Pygoscelis papua),",National authorities,NA,NA,Confirmed,Pygoscelis papua
373214,Influenza - Avian,;HPAI;,-51.024404,-61.23627,Steeple Jason,Falkland Islands (Malvinas),Americas,2023-11-28T00:00:00Z,2023-12-15T00:00:00Z,"Wild,Black-browed albatross (Thalassarche melanophris),",WOAH (former OIE),NA,NA,Confirmed,Thalassarche melanophris
386792,Influenza - Avian,;HPAI;,-51.6958,-57.88218,Surf Bay,Falkland Islands (Malvinas),Americas,2024-09-11T00:00:00Z,2024-09-16T00:00:00Z,"Wild,Gentoo penguin (Pygoscelis papua),",National authorities,NA,NA,Confirmed,Pygoscelis papua
373217,Influenza - Avian,;HPAI;,-51.70057,-57.907833,Stanley Common,Falkland Islands (Malvinas),Americas,2024-02-12T00:00:00Z,2024-02-12T00:00:00Z,"Wild,Southern fulmar (Fulmarus glacialoides),",WOAH (former OIE),NA,NA,Confirmed,Fulmarus glacialoides
390018,Influenza - Avian,;HPAI;,-51.6927,-57.7741,"Surf Bay, Stanley",Falkland Islands (Malvinas),Americas,2024-10-30T00:00:00Z,2024-11-05T00:00:00Z,"Wild,Gentoo penguin (Pygoscelis papua),",National authorities,NA,NA,Confirmed,Pygoscelis papua
364967,Influenza - Avian,;H5 HPAI;,62,-6.783333,NÃƒâ€œLSOY,Faroe Islands,Europe,2023-09-13T00:00:00Z,2023-10-13T00:00:00Z,"Wild,Hooded Crow (Corvus cornix),Wild,Northern fulmar (Fulmarus glacialis)	,",WOAH (former OIE),NA,NA,Confirmed,Fulmarus glacialis
364968,Influenza - Avian,;H5 HPAI;,62,-6.783333,NÃƒâ€œLSOY,Faroe Islands,Europe,2023-09-05T00:00:00Z,2023-10-13T00:00:00Z,"Wild,Northern fulmar (Fulmarus glacialis)	,",WOAH (former OIE),NA,NA,Confirmed,Fulmarus glacialis
360870,Influenza - Avian,;H5 HPAI;,60.25,20.366667,Geta,Finland,Europe,2023-07-27T00:00:00Z,2023-08-18T00:00:00Z,"Wild,Razorbill (Alca torda):Alcidae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Alca torda
364735,Influenza - Avian,;H5N1 HPAI;,68.578,27.81195,Inari,Finland,Europe,2023-09-24T00:00:00Z,2023-10-12T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
360262,Influenza - Avian,;H5N1 HPAI;,69.66361,29.12673,Inari,Finland,Europe,2023-07-21T00:00:00Z,2023-08-10T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
360261,Influenza - Avian,;H5N1 HPAI;,66.67692,27.44512,KemijÃƒÂ¤rvi,Finland,Europe,2023-07-28T00:00:00Z,2023-08-10T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
359939,Influenza - Avian,;H5N1 HPAI;,63.81147,24.85833,Sievi,Finland,Europe,2023-07-20T00:00:00Z,2023-08-03T00:00:00Z,"Wild,Mew gull (Larus canus),Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,"Larus canus, Larus ridibundus"
357430,Influenza - Avian,;H5N1 HPAI;,78.2272,15.529,"Hotellneset, near Longyearbyen airport",Svalbard and Jan Mayen Islands,Europe,2023-06-22T00:00:00Z,2023-07-03T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
363051,Influenza - Avian,;H5N1 HPAI;,78.2194,15.648,"Longyearbyen, Svalbard",Svalbard and Jan Mayen Islands,Europe,2023-08-28T00:00:00Z,2023-09-22T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
356741,Influenza - Avian,;H5N5 HPAI;,78.9082,12.0678,"Mieteholmen, Kongsfjorden",Svalbard and Jan Mayen Islands,Europe,2023-06-02T00:00:00Z,2023-06-26T00:00:00Z,"Wild,Glaucous gull (Larus hyperboreus),",WOAH (former OIE),NA,NA,Confirmed,Larus hyperboreus
360682,Influenza - Avian,;H5N1 HPAI;,78.1688,15.1776,"OB_123803 - 2023-07-1884/FU306 - FUGLEFJELLA, SVALBARD",Svalbard and Jan Mayen Islands,Europe,2023-08-04T00:00:00Z,2023-08-15T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
358077,Influenza - Avian,;H5N1 HPAI;,78.9798,12.0074,Kongsfjorden,Svalbard and Jan Mayen Islands,Europe,2023-06-21T00:00:00Z,2023-07-13T00:00:00Z,"Wild,Great Black-backed Gull (Larus marinus),",WOAH (former OIE),NA,NA,Confirmed,Larus marinus
361453,Influenza - Avian,;H5N1 HPAI;,78.222,15.677,"LONGYEARBYEN, SVALBARD",Svalbard and Jan Mayen Islands,Europe,2023-08-17T00:00:00Z,2023-08-29T00:00:00Z,"Wild,Black-legged Kittiwake (Rissa tridactyla):Laridae-Charadriiformes,",WOAH (former OIE),NA,NA,Confirmed,Rissa tridactyla
360059,Influenza - Avian,;H5N1 HPAI;,47.773195,16.8644,Neusiedl am See,Austria,Europe,2023-07-12T00:00:00Z,2023-08-04T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
357851,Influenza - Avian,;H5N1 HPAI;,61.2198,24.5554,HÃƒÂ¤meenlinna,Finland,Europe,2023-06-25T00:00:00Z,2023-07-11T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,"Larus ridibundus, Sterna hirundo"
363404,Influenza - Avian,;H5N1 HPAI;,60.4826,22.3399,Turku,Finland,Europe,2023-09-14T00:00:00Z,2023-09-28T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
357852,Influenza - Avian,;H5N1 HPAI;,61.1652,24.0901,Valkeakoski,Finland,Europe,2023-06-11T00:00:00Z,2023-07-11T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
359539,Influenza - Avian,;H5N1 HPAI;,60.8,21.416667,UUSIKAUPUNKI,Finland,Europe,2023-07-15T00:00:00Z,2023-07-27T00:00:00Z,"Wild,Lesser Black-backed Gull:Larus fuscus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus fuscus
358062,Influenza - Avian,;H5N1 HPAI;,56.186267,14.721136,ARLSHAMN,Sweden,Europe,2023-06-28T00:00:00Z,2023-07-12T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
383932,Influenza - Avian,;H5N1 HPAI;,48.773898,-1.566887,OB_136976 - 20240253 - JULLOUVILLE (50066),France,Europe,2024-07-15T00:00:00Z,2024-07-19T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
383707,Influenza - Avian,;H5N1 HPAI;,48.84,-1.597,OB_136441 - 20240241 - GRANVILLE (50218),France,Europe,2024-06-28T00:00:00Z,2024-07-12T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
373544,Influenza - Avian,;H5N1 HPAI;,49.63,-1.62,Port-Bail-sur-Mer (50412),France,Europe,2024-02-14T00:00:00Z,2024-02-20T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
384423,Influenza - Avian,;H5N1 HPAI;,49.638478,-1.849554,La Hague (50041),France,Europe,2024-07-25T00:00:00Z,2024-08-01T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
349885,Influenza - Avian,;H5N1 HPAI;,47.532347,9.732673,BREGENZ,Austria,Europe,2023-03-21T00:00:00Z,2023-03-31T00:00:00Z,"Wild,Great Cormorant (Phalacrocorax carbo),",WOAH (former OIE),NA,NA,Confirmed,Phalacrocorax carbo
355381,Influenza - Avian,;H5N1 HPAI;,47.507461,9.661188,Bregenz,Austria,Europe,2023-06-01T00:00:00Z,2023-06-09T00:00:00Z,"Wild,Common Tern (Sterna hirundo),Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,"Sterna hirundo, Larus ridibundus"
356024,Influenza - Avian,;H5N1 HPAI;,47.508447,9.658356,Bregenz,Austria,Europe,2023-06-13T00:00:00Z,2023-06-16T00:00:00Z,"Wild,Common Tern (Sterna hirundo),",WOAH (former OIE),NA,NA,Confirmed,Sterna hirundo
359670,Influenza - Avian,;H5N1 HPAI;,48.820379,-3.353783,TREVOU-TREGUIGNEC,France,Europe,2023-07-18T00:00:00Z,2023-07-28T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
363048,Influenza - Avian,;H5N1 HPAI;,48.678812,-3.523408,OB_124974 - 20231396 - PLOUMILLIAU (22226),France,Europe,2023-08-12T00:00:00Z,2023-09-21T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
383934,Influenza - Avian,;H5N1 HPAI;,48.632122,-2.140124,OB_136913 - 20240252 - SAINT-BRIAC-SUR-MER (35256),France,Europe,2024-07-05T00:00:00Z,2024-07-19T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Larus argentatus
363046,Influenza - Avian,;H5N1 HPAI;,47.902636,-4.282903,OB_124213 - 20231380 - PLONÃƒâ€°OUR-LANVERN (29174),France,Europe,2023-08-02T00:00:00Z,2023-09-21T00:00:00Z,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),NA,NA,Confirmed,Morus bassanus
